REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
3550,3/28/2025,FEDERAL,FINAL,AMENDMENT,5,YES,76 FR 82413,50 CFR 622.39,https://www.federalregister.gov/documents/2011/12/30/2011-33515/amendments-to-the-reef-fish-spiny-lobster-queen-conch-and-coral-and-reef-associated-plants-and,EFFORT LIMITS,BAG LIMIT,RECREATIONAL,ALL,CARIBBEAN,ALL,EEZ,"LOBSTER, CARIBBEAN SPINY","	=""097648""",SPINY LOBSTER FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,1/30/2012,,30,1,2012,,,,,,,,10,LOBSTER,COUNT,PER VESSEL PER DAY,YES
45905,3/27/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,89 FR 53883,50 CFR 622,https://www.federalregister.gov/documents/2024/06/28/2024-14225/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,9/16/2024,12/31/2024,16,9,2024,12:01:00 AM,,31,12,2024,,,,,,,NO
766,3/26/2025,FEDERAL,FINAL,AMENDMENT,46,NO,82 FR 59523,50 CFR 622.34,https://www.federalregister.gov/documents/2017/12/15/2017-27068/reef-fish-fishery-of-the-gulf-of-mexico-gray-triggerfish-management-measures-amendment-46,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"TRIGGERFISH, GRAY","	=""173138""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,1/16/2018,,1,6,,,,31,7,,,,,,,,NO
765,3/26/2025,FEDERAL,FINAL,AMENDMENT,46,NO,82 FR 59523,50 CFR 622.34,https://www.federalregister.gov/documents/2017/12/15/2017-27068/reef-fish-fishery-of-the-gulf-of-mexico-gray-triggerfish-management-measures-amendment-46,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"TRIGGERFISH, GRAY","	=""173138""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,1/16/2018,,1,1,,,,1,3,,12:01:00 AM,,,,,,NO
796,3/26/2025,FEDERAL,FINAL,AMENDMENT,46,NO,82 FR 59523,50 CFR 622.37,https://www.federalregister.gov/documents/2017/12/15/2017-27068/reef-fish-fishery-of-the-gulf-of-mexico-gray-triggerfish-management-measures-amendment-46,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"TRIGGERFISH, GRAY","	=""173138""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,1/16/2018,,16,1,2018,,,,,,,,15,INCHES,FORK LENGTH,,NO
940,3/26/2025,FEDERAL,FINAL,AMENDMENT,46,NO,82 FR 59523,50 CFR 622.38,https://www.federalregister.gov/documents/2017/12/15/2017-27068/reef-fish-fishery-of-the-gulf-of-mexico-gray-triggerfish-management-measures-amendment-46,EFFORT LIMITS,BAG LIMIT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"TRIGGERFISH, GRAY","	=""173138""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,1/16/2018,,16,1,2018,,,,,,,,1,NUMBERS,COUNT,PER PERSON PER DAY,NO
1166,3/26/2025,FEDERAL,FINAL,AMENDMENT,46,NO,82 FR 59523,50 CFR 622.43,https://www.federalregister.gov/documents/2017/12/15/2017-27068/reef-fish-fishery-of-the-gulf-of-mexico-gray-triggerfish-management-measures-amendment-46,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"TRIGGERFISH, GRAY","	=""173138""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,1/16/2018,,16,1,2018,,,,,,,,16,NUMBERS,COUNT,PER FISHING TRIP,NO
45903,3/26/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,89 FR 35011,50 CFR 622,https://www.federalregister.gov/documents/2024/05/01/2024-09384/reef-fish-fishery-of-the-gulf-of-mexico-2024-recreational-accountability-measure-and-closure-for,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, RED","	=""167702""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,7/1/2024,1/1/2025,1,7,2024,12:01:00 AM,,1,1,2025,12:01:00 AM,,,,,,NO
45902,3/26/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,NO,72 FR 18593,50 CFR 622,https://www.federalregister.gov/documents/2007/04/13/E7-6965/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,MALACANTHIDAE—TILEFISHES,ONCE,4/18/2007,1/1/2008,18,4,2007,12:01:00 AM,,1,1,2008,12:01:00 AM,,,,,,NO
45899,3/25/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,NO,71 FR 41177,50 CFR 622,https://www.federalregister.gov/documents/2006/07/20/06-6374/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,MALACANTHIDAE—TILEFISHES,ONCE,7/22/2006,1/1/2007,22,7,2006,12:01:00 AM,,1,1,2007,12:01:00 AM,,,,,,NO
45897,3/21/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,86 FR 54657,50 CFR 622,https://www.federalregister.gov/documents/2021/10/04/2021-21527/reef-fish-fishery-of-the-gulf-of-mexico-2021-commercial-and-recreational-accountability-measure-and,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, LANE","	=""168860""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,10/18/2021,1/1/2022,18,10,2021,12:01:00 AM,,1,1,2022,12:01:00 AM,,,,,,NO
45893,3/20/2025,FEDERAL,FINAL,,,YES,88 FR 42271,50 CFR 622.20,https://www.federalregister.gov/documents/2023/06/30/2023-13925/reef-fish-resources-of-the-gulf-of-mexico-and-coastal-migratory-pelagic-resources-of-the-gulf-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,7/31/2023,,31,7,2023,,,,,,,,,,,,YES
45894,3/20/2025,FEDERAL,FINAL,,,YES,88 FR 42271,50 CFR 622.373,https://www.federalregister.gov/documents/2023/06/30/2023-13925/reef-fish-resources-of-the-gulf-of-mexico-and-coastal-migratory-pelagic-resources-of-the-gulf-of,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,7/31/2023,,31,7,2023,,,,,,,,,,,,YES
45896,3/20/2025,FEDERAL,TEMPORARY RULE,CLOSURE,,YES,88 FR 65626,50 CFR 622,https://www.federalregister.gov/documents/2023/09/25/2023-20715/coastal-migratory-pelagic-resources-of-the-gulf-of-mexico-and-atlantic-region-commercial-closure-for,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,ALL,SOUTH ATLANTIC,ATLANTIC MIGRATORY GROUP KING MACKEREL - NORTHERN ZONE,EEZ,"MACKEREL, SPANISH","	=""172436""",COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,9/25/2023,2/29/2024,25,9,2023,12:01:00 AM,,29,2,2024,,,,,,,NO
45895,3/20/2025,FEDERAL,FINAL,,12,YES,88 FR 61475,50 CFR 622.378,https://www.federalregister.gov/documents/2023/09/07/2023-19253/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-coastal-migratory-pelagic-resources-in,TEMPORAL CONTROLS,CLOSURE,COMMERCIAL,GILLNET,GULF OF MEXICO,GULF MIGRATORY GROUP KING MACKEREL - SOUTHERN ZONE,EEZ,"MACKEREL, KING","	=""172435""",COASTAL MIGRATORY PELAGIC RESOURCES,,,,10/10/2023,,,,2023,,,,,,,,,,,,NO
45890,3/6/2025,FEDERAL,TEMPORARY RULE,REOPENING,,NO,86 FR 60373,50 CFR 622,https://www.federalregister.gov/documents/2021/11/02/2021-23863/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2021-re-opening-of-commercial-harvest,TEMPORAL CONTROLS,REOPENING,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,11/2/2021,11/6/2021,2,11,2021,12:01:00 AM,,6,11,2021,12:01:00 AM,,,,,,NO
45857,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 48,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSY PROXY,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GOLIATH","	=""167695""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/3/2022,,,,2022,,,,,,,,F40%SPR,EQUATION,,,YES
45860,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 5,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GOLIATH","	=""167695""",REEF FISH FISHERY OF PUERTO RICO AND THE U.S. VIRGIN ISLANDS,,,,6/3/2022,,,,2022,,,,,,,,(1-M)*BMSY,EQUATION,MSY,PER FISHING YEAR,YES
45859,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 5,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/3/2022,,,,2022,,,,,,,,0.75*BMSY,EQUATION,MSY,PER FISHING YEAR,YES
45858,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 5,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSST,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,ATLANTIC COAST RED DRUM FISHERY,,,,6/3/2022,,,,2022,,,,,,,,0.75*BMSY,EQUATION,MSY,PER FISHING YEAR,YES
45855,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 48,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSY PROXY,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/3/2022,,,,2022,,,,,,,,F30%SPR,EQUATION,,,YES
45856,2/21/2025,FEDERAL,NOTICE OF AGENCY DECISION,AMENDMENT,Amendment 5,NO,87 FR 34811,50 CFR 622,https://www.federalregister.gov/documents/2022/06/08/2022-12339/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-and-red-drum-fisheries-of-the,CATCH LIMITS,MSY PROXY,ALL,ALL,GULF OF MEXICO,ALL,EEZ,ALL,,RED DRUM FISHERY OF THE GULF OF MEXICO,,,,6/3/2022,,,,2022,,,,,,,,30,PERCENTAGE,,,YES
45854,2/21/2025,FEDERAL,TEMPORARY RULE,COMMERCIAL QUOTA HOLDBACK,,NO,88 FR 83040,50 CFR 622,https://www.federalregister.gov/documents/2023/11/28/2023-26211/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,QUOTA WITHHOLD,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,1/1/2024,6/1/2024,,,2024,,,,,,,,103000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,YES
45853,2/21/2025,FEDERAL,FINAL,DELAY OF EFFECTIVE DATE,,NO,86 FR 60374,50 CFR 622.20,https://www.federalregister.gov/documents/2021/11/02/2021-23877/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-electronic-reporting-for-federally,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,3/1/2022,,3,3,2022,,,,,,,,,,,,NO
45852,2/21/2025,FEDERAL,FINAL,DELAY OF EFFECTIVE DATE,,NO,86 FR 60374,50 CFR 622.374,https://www.federalregister.gov/documents/2021/11/02/2021-23877/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-electronic-reporting-for-federally,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,3/1/2022,,3,3,2022,,,,,,,,,,,,NO
11863,2/21/2025,FEDERAL,FINAL,,,NO,86 FR 51014,50 CFR 622.20,https://www.federalregister.gov/documents/2021/09/14/2021-19622/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-electronic-reporting-for-federally,OTHER,PERMIT REQUIREMENTS AND ENDORSEMENTS,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,12/13/2021,,13,12,2021,,,,,,,,,,,,YES
45851,2/21/2025,FEDERAL,FINAL,,,NO,86 FR 51014,50 CFR 622.374,https://www.federalregister.gov/documents/2021/09/14/2021-19622/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-electronic-reporting-for-federally,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,ALL,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,,12/13/2021,,13,12,2021,,,,,,,,,,,,YES
45850,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,86 FR 60566,50 CFR 622,https://www.federalregister.gov/documents/2021/11/03/2021-23820/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-individual,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,LOUISIANA PARISHES - JEFFERSON,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,11/1/2021,11/30/2021,1,11,2021,,,30,11,2021,,,,,,,YES
45849,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,86 FR 60566,50 CFR 622,https://www.federalregister.gov/documents/2021/11/03/2021-23820/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-individual,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,LOUISIANA PARISHES - JEFFERSON,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,11/1/2021,11/30/2021,1,11,2021,,,30,11,2021,,,,,,,YES
45847,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,88 FR 62301,50 CFR 622,https://www.federalregister.gov/documents/2023/09/11/2023-19504/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-and,OTHER,ELECTRONIC REPORTING,COMMERCIAL,ALL,GULF OF MEXICO,FLORIDA COUNTIES - LEVY DIXIE TAYLOR AND JEFFERSON,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,9/6/2023,10/6/2023,6,9,2023,,,6,10,2023,,,,,,,YES
45848,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,88 FR 62301,50 CFR 622,https://www.federalregister.gov/documents/2023/09/11/2023-19504/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-and,OTHER,ELECTRONIC REPORTING,COMMERCIAL,ALL,GULF OF MEXICO,FLORIDA COUNTIES - LEVY DIXIE TAYLOR AND JEFFERSON,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,9/6/2023,10/6/2023,6,9,2023,,,6,10,2023,,,,,,,YES
45846,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,87 FR 66608,50 CFR 622,https://www.federalregister.gov/documents/2022/11/04/2022-24246/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-individual,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,FLORIDA COUNTIES - CHARLOTTE COLLIER AND LEE,EEZ,ALL,,REEF FISH RESOURCES OF THE GULF OF MEXICO,,,ONCE,11/8/2022,12/5/2022,8,11,2022,,,5,12,2022,,,,,,,YES
45845,2/21/2025,FEDERAL,TEMPORARY RULE,DETERMINATION OF CATASTROPHIC CONDITIONS,,NO,87 FR 66608,50 CFR 622,https://www.federalregister.gov/documents/2022/11/04/2022-24246/revised-reporting-requirements-due-to-catastrophic-conditions-for-federal-seafood-dealers-individual,OTHER,ELECTRONIC REPORTING,RECREATIONAL,FOR-HIRE,GULF OF MEXICO,FLORIDA COUNTIES - CHARLOTTE COLLIER AND LEE,EEZ,ALL,,COASTAL MIGRATORY PELAGIC RESOURCES,,,ONCE,11/8/2022,12/5/2022,8,11,2022,,,5,12,2022,,,,,,,YES
45844,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.34,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,5/3/2023,10/30/2023,10,11,,,,31,12,,,,,,,,NO
45843,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.34,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,5/3/2023,10/30/2023,1,1,,,,31,8,,,,,,,,NO
45840,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.41,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACL ADJUSTMENT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/3/2023,10/30/2023,,,2023,,,,,,,,403759,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45841,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.41,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACT,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/3/2023,10/30/2023,,,2023,,,,,,,,362374,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45842,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.39,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,QUOTA ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/3/2023,10/30/2023,,,2023,,,,,,,,199000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45838,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACL ADJUSTMENT,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/3/2023,10/30/2023,,,2023,,,,,,,,661901,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45839,2/20/2025,FEDERAL,FINAL TEMPORARY RULE,,,NO,88 FR 27701,50 CFR 622.41,https://www.federalregister.gov/documents/2023/05/03/2023-09336/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACL ADJUSTMENT,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/3/2023,10/30/2023,,,2023,,,,,,,,258000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45837,2/20/2025,FEDERAL,FINAL,,,NO,88 FR 24921,50 CFR 622.41,https://www.federalregister.gov/documents/2023/04/25/2023-08707/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-fishery-of-the-gulf-of-mexico,CATCH LIMITS,ACL,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"SNAPPER, VERMILION","	=""168909""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,5/25/2023,,,,2023,,,,,,,,5452500,POUNDS,ROUND (WHOLE) WEIGHT,PER FISHING YEAR,NO
45836,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,MSY PROXY,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/1/2024,,,,2024,,,,,,,,F40%SPR,EQUATION,,,YES
45832,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ABC,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/1/2024,,,,2028,,,,,,,,1156000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
45835,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACL,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/1/2024,,,,2024,,,,,,,,65,PERCENTAGE,GUTTED WEIGHT,PER FISHING YEAR,NO
45834,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ACL,COMMERCIAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/1/2024,,,,2024,,,,,,,,35,PERCENTAGE,GUTTED WEIGHT,PER FISHING YEAR,NO
45833,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622.34,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,TEMPORAL CONTROLS,CLOSURE,RECREATIONAL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,SEASONAL,6/1/2024,,1,1,,,,31,8,,,,,,,,NO
45831,2/20/2025,FEDERAL,FINAL,AMENDMENT,56,NO,89 FR 40419,50 CFR 622,https://www.federalregister.gov/documents/2024/05/10/2024-10208/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-reef-fish-resources-of-the-gulf-of,CATCH LIMITS,ABC,ALL,ALL,GULF OF MEXICO,ALL,EEZ,"GROUPER, GAG","	=""167759""",REEF FISH RESOURCES OF THE GULF OF MEXICO,,,,6/1/2024,,,,2027,,,,,,,,943000,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
