REGULATION_ID ,LAST_UPDATED,JURISDICTION,ACTION,ACTION_TYPE,AMENDMENT_NUMBER,ACCOUNTABILITY_MEASURE,FR_CITATION,FR_SECTION,FR_URL,MANAGEMENT_CATEGORY,MANAGEMENT_TYPE,SECTOR,SUBSECTOR,REGION,ZONE,JURISDICTIONAL_WATERS,COMMON_NAME,SPECIES_ITIS,FMP,SPECIES_AGGREGATE,SPECIES_GROUP,MANAGEMENT_STATUS,EFFECTIVE_DATE,INEFFECTIVE_DATE,START_DAY,START_MONTH,START_YEAR,START_TIME,START_DAY_OF_WEEK,END_DAY,END_MONTH,END_YEAR,END_TIME,END_DAY_OF_WEEK,VALUE,VALUE_UNITS,VALUE_TYPE,VALUE_RATE,FLAG
1950,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,CATCH LIMITS,ACL,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,,,2013,,,,,,,,9585,NUMBERS,COUNT,PER FISHING YEAR,NO
1818,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,CATCH LIMITS,ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,,,2013,,,,,,,,21447,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
1697,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,TEMPORAL CONTROLS,REOPENING,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,26,8,2013,12:01:00 AM,,,,,,,,,,,NO
2202,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622.191,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,EFFORT LIMITS,TRIP LIMIT,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,23,8,2013,,,,,,,,75,POUNDS,GUTTED WEIGHT,PER FISHING TRIP,NO
2459,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622.187,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,EFFORT LIMITS,BAG LIMIT,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,23,8,2013,,,,,,,,1,NUMBERS,COUNT,PER PERSON PER DAY,NO
1579,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,,23,8,2013,12:01:00 AM,,26,8,2013,12:01:00 AM,,,,,,NO
1606,08/23/2024,FEDERAL,FINAL,AMENDMENT,28,NO,78 FR 44461,50 CFR 622.185,https://www.federalregister.gov/documents/2013/07/24/2013-17790/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-off-the,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/23/2013,08/23/2013,23,8,2013,,,23,8,2013,,,20,INCHES,TOTAL LENGTH,,YES
2203,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622.44,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,EFFORT LIMITS,TRIP LIMIT ADJUSTMENT,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,08/28/2012,12/31/2012,28,8,2012,,,31,12,2012,,,50,POUNDS,GUTTED WEIGHT,PER FISHING TRIP,NO
2460,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622.39,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,EFFORT LIMITS,BAG LIMIT ADJUSTMENT,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,08/28/2012,12/31/2012,28,8,2012,,,31,12,2012,,,1,NUMBERS,COUNT,PER PERSON PER DAY,NO
1983,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,08/28/2012,12/31/2012,21,9,2012,12:01:00 AM,,24,9,2012,12:01:00 AM,,,,,,NO
181,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,TEMPORAL CONTROLS,REOPENING,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,08/28/2012,12/31/2012,17,9,2012,12:01:00 AM,,24,9,2012,12:01:00 AM,,,,,,NO
1952,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622.49,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,CATCH LIMITS,ACL,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/28/2012,12/31/2012,,,2012,,,,,,,,9399,NUMBERS,COUNT,PER FISHING YEAR,NO
1537,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,CATCH LIMITS,ACL,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/28/2012,12/31/2012,,,2012,,,,,,,,13097,NUMBERS,COUNT,PER FISHING YEAR,NO
1822,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622.49,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,CATCH LIMITS,ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,08/28/2012,12/31/2012,,,2012,,,,,,,,20818,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
1982,08/23/2024,FEDERAL,TEMPORARY RULE,EMERGENCY ACTION,,NO,77 FR 51939,50 CFR 622,https://www.federalregister.gov/documents/2012/08/28/2012-21227/temporary-rule-to-establish-management-measures-for-the-limited-harvest-and-possession-of-south,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,08/28/2012,12/31/2012,14,9,2012,12:01:00 AM,,17,9,2012,12:01:00 AM,,,,,,NO
1700,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,CATCH LIMITS,ACL,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,07/14/2014,,,,2014,,,,,,,,50994,POUNDS,GUTTED WEIGHT,PER FISHING YEAR,NO
1850,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,CATCH LIMITS,ACL,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,07/11/2014,,,,2014,,,,,,,,22576,NUMBERS,COUNT,PER FISHING YEAR,NO
45686,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,CATCH LIMITS,ACL,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,07/11/2014,,,,2014,,,,,,,,31386,NUMBERS,COUNT,PER FISHING YEAR,NO
1685,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,TEMPORAL CONTROLS,REOPENING,COMMERCIAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,07/14/2014,,14,7,2014,12:01:00 AM,,,,,,,,,,,NO
1568,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,07/25/2014,07/27/2014,25,7,2014,12:01:00 AM,,27,7,2014,12:01:00 AM,,,,,,NO
1567,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,07/18/2014,07/21/2014,18,7,2014,12:01:00 AM,,21,7,2014,12:01:00 AM,,,,,,NO
1566,08/23/2024,FEDERAL,TEMPORARY RULE,LIMITED FISHING SEASONS,,NO,79 FR 32496,50 CFR 622,https://www.federalregister.gov/documents/2014/06/05/2014-13014/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-2014-limited-commercial-and,TEMPORAL CONTROLS,REOPENING,RECREATIONAL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,07/11/2014,07/14/2014,11,7,2014,12:01:00 AM,,14,7,2014,12:01:00 AM,,,,,,NO
2339,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,VESSEL OF THE UNITED STATES,,,,YES
37326,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,TRAP SPECIFICATIONS,COMMERCIAL,FISH TRAPS,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1984,,,,,,,,,,,,YES
2350,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,U.S. FISH PROCESSORS,,,,YES
2347,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,TOTAL LENGTH,,,,YES
2346,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,PERSON,,,,YES
2344,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,REGIONAL DIRECTOR,,,,YES
2341,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,OPERATOR,,,,YES
2332,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,U.S. HARVESTED FISH,,,,YES
2326,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,SECRETARY,,,,YES
2325,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,POWERHEAD,,,,YES
2324,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,OWNER,,,,YES
892,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,PROHIBITED GEAR,COMMERCIAL,FISH TRAPS,SOUTH ATLANTIC,SOUTH AND WEST OF 25°35.5' N. LATITUDE TO 82 DEG 40' W. LONGITUDE SHOREWARD,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,,,,,NO
2343,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,AUTHORIZED OFFICER,,,,YES
2322,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,COMMERCIAL FISHERMAN,,,,YES
2329,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,FISH TRAP,,,,YES
2333,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,FISHING,,,,YES
2334,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,NMFS,,,,YES
2342,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,CENTER DIRECTOR,,,,YES
2336,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,FISHING VESSEL,,,,YES
2337,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,FISHERY CONSERVATION ZONE,,,,YES
2338,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,AUTHORIZED STATISTICAL REPORTING AGENT,,,,YES
2340,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,TRAWL SPECIFICATIONS,COMMERCIAL,TRAWL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1984,,,,,,,,,,,,YES
2335,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.2,https://www.loc.gov/item/fr048170/,OTHER,DEFINITION,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,MAGNUSON ACT,,,,YES
1601,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.21,https://www.loc.gov/item/fr048170/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,12,INCHES,TOTAL LENGTH,,YES
1603,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.21,https://www.loc.gov/item/fr048170/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, RED","	=""167702""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,12,INCHES,TOTAL LENGTH,,YES
1604,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.21,https://www.loc.gov/item/fr048170/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"GROUPER, NASSAU","	=""167706""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,12,INCHES,TOTAL LENGTH,,YES
1605,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.21,https://www.loc.gov/item/fr048170/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,,EEZ,"BASS, BLACK SEA","	=""167687""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,8,INCHES,TOTAL LENGTH,,YES
2220,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,EXPLOSIVES,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,,,,,NO
2221,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,PROHIBITED GEAR,ALL,POISON,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,,,,,NO
2327,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.22,https://www.loc.gov/item/fr048170/,GEAR REQUIREMENTS,TRAP SPECIFICATIONS,COMMERCIAL,FISH TRAPS,SOUTH ATLANTIC,ALL,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,,,,,YES
1602,08/23/2024,FEDERAL,FINAL,ORIGINAL FMP,,NO,48 FR 39463,50 CFR 646.21,https://www.loc.gov/item/fr048170/,SELECTIVITY CONTROLS,MINIMUM SIZE LIMIT,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, YELLOWTAIL","	=""168907""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,09/28/1983,,28,9,1983,,,,,,,,12,INCHES,TOTAL LENGTH,,YES
1547,08/23/2024,FEDERAL,TEMPORARY RULE,INTERIM MEASURES,,NO,74 FR 63673,50 CFR 622.35,https://www.federalregister.gov/documents/2009/12/04/E9-28989/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-snapper-grouper-fishery-of-the-south,TEMPORAL CONTROLS,CLOSURE,ALL,ALL,SOUTH ATLANTIC,ALL,EEZ,"SNAPPER, RED","	=""168853""",SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,ONCE,01/04/2010,06/02/2010,4,1,2010,,,2,6,2010,,,,,,,NO
882,08/23/2024,FEDERAL,FINAL,AMENDMENT,10,NO,65 FR 37292,50 CFR 622.35,https://www.federalregister.gov/documents/2000/06/14/00-14528/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-essential-fish-habitat-for-species-in,GEAR REQUIREMENTS,PROHIBITED GEAR,COMMERCIAL,DREDGE,SOUTH ATLANTIC,HAPC - OCULINA BANK,EEZ,ALL,,SNAPPER-GROUPER FISHERY OF THE SOUTH ATLANTIC REGION,,,,07/14/2000,,14,7,2000,,,,,,,,,,,,NO
